contig_id	gc_fraction	gc_percent	coverage	coverage_log10	length_bp	kraken_status	taxon_label	kraken_length	taxid	broad_taxon
NODE_48812_length_80_cov_1709.000000	0.4125	41.25	8.625	0.983400738180538	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48813_length_80_cov_1654.333333	0.5875	58.75	2.7125	0.569666462325269	80	C	Bacteria (taxid 2)	80	2	Other classified
NODE_48814_length_80_cov_1545.333333	0.475	47.5	101.9625	2.01267907899174	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48815_length_80_cov_1227.666667	0.45	45	6.275	0.861832997657945	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48816_length_80_cov_871.666667	0.45	45	4.9	0.770852011642144	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48817_length_80_cov_800.333333	0.375	37.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48818_length_80_cov_758.333333	0.4125	41.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48819_length_80_cov_751.333333	0.525	52.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48820_length_80_cov_719.333333	0.4375	43.75	6.3125	0.864065879090237	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48821_length_80_cov_705.000000	0.4125	41.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48822_length_80_cov_653.333333	0.4375	43.75	1.55	0.406540180433955	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48823_length_80_cov_610.666667	0.45	45	5.0625	0.78265175161032	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48824_length_80_cov_592.666667	0.475	47.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48825_length_80_cov_576.666667	0.425	42.5	0.6625	0.220761653975142	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48826_length_80_cov_561.333333	0.4	40	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48827_length_80_cov_559.000000	0.475	47.5	2.5875	0.554791909742049	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48828_length_80_cov_510.333333	0.4	40	0.975	0.295567099962479	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48829_length_80_cov_470.666667	0.2625	26.25	0	0	80	U	unclassified (taxid 0)	80	0	Unclassified
NODE_48830_length_80_cov_470.333333	0.45	45	3.3	0.633468455579587	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48831_length_80_cov_456.333333	0.4	40	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48832_length_80_cov_455.333333	0.4	40	0.7625	0.246129125663436	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48833_length_80_cov_445.666667	0.4625	46.25	1.5125	0.400106070428545	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48834_length_80_cov_441.333333	0.325	32.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48835_length_80_cov_416.333333	0.6625	66.25	44.825	1.66110247363425	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48836_length_80_cov_412.000000	0.5375	53.75	234.175	2.37139115269697	80	C	Bacteria (taxid 2)	80	2	Other classified
NODE_48837_length_80_cov_394.666667	0.675	67.5	18.8125	1.29693927956183	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48838_length_80_cov_368.000000	0.4125	41.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48839_length_80_cov_364.333333	0.4125	41.25	0	0	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48840_length_80_cov_358.333333	0.65	65	9.275	1.01178183054811	80	C	Bacillus swezeyi (taxid 1925020)	80	1925020	Bacillus
NODE_48841_length_80_cov_357.666667	0.3875	38.75	1.7375	0.437354127848175	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48842_length_80_cov_342.333333	0.425	42.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48843_length_80_cov_340.333333	0.3625	36.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48844_length_80_cov_335.666667	0.3875	38.75	36.3	1.57170883180869	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48845_length_80_cov_333.666667	0.4	40	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48846_length_80_cov_328.666667	0.3125	31.25	5.1	0.785329835010767	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48847_length_80_cov_328.000000	0.45	45	7.725	0.940765435631218	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48848_length_80_cov_323.666667	0.4125	41.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48849_length_80_cov_296.333333	0.475	47.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48850_length_80_cov_294.666667	0.4375	43.75	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48851_length_80_cov_283.000000	0.4	40	11.8875	1.11016867829157	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48852_length_80_cov_257.333333	0.4125	41.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48853_length_80_cov_249.000000	0.475	47.5	1.525	0.40226138245468	80	C	Bacillota (taxid 1239)	80	1239	Other classified
NODE_48854_length_80_cov_247.000000	0.6	60	33.55	1.53844805171022	80	C	Bacteria (taxid 2)	80	2	Other classified
NODE_48855_length_80_cov_243.333333	0.5875	58.75	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48856_length_80_cov_241.666667	0.4	40	4.025	0.701136066092527	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48857_length_80_cov_241.000000	0.4375	43.75	8.625	0.983400738180538	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48858_length_80_cov_239.000000	0.675	67.5	13.1	1.14921911265538	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48859_length_80_cov_237.000000	0.3125	31.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48860_length_80_cov_235.666667	0.3625	36.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48861_length_80_cov_223.000000	0.5	50	1	0.301029995663981	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48862_length_80_cov_218.333333	0.225	22.5	2.45	0.537819095073274	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48863_length_80_cov_207.666667	0.3	30	1.1625	0.334956116136852	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48864_length_80_cov_206.000000	0.4375	43.75	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48865_length_80_cov_197.000000	0.35	35	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48866_length_80_cov_195.000000	0.575	57.5	0	0	80	C	Bacteria (taxid 2)	80	2	Other classified
NODE_48867_length_80_cov_191.000000	0.35	35	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48868_length_80_cov_190.333333	0.6625	66.25	16.45	1.2417954312952	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48869_length_80_cov_187.666667	0.375	37.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48870_length_80_cov_185.000000	0.675	67.5	10.7875	1.07142170574538	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48871_length_80_cov_176.666667	0.4625	46.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48872_length_80_cov_175.666667	0.45	45	2.2625	0.513550520346337	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48873_length_80_cov_175.000000	0.3875	38.75	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48874_length_80_cov_170.666667	0.475	47.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48875_length_80_cov_159.666667	0.3875	38.75	1.5	0.397940008672038	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48876_length_80_cov_155.666667	0.45	45	6.075	0.849726444196328	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48877_length_80_cov_148.000000	0.3	30	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48878_length_80_cov_147.000000	0.375	37.5	10.225	1.05018634967536	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48879_length_80_cov_134.000000	0.3625	36.25	2.025	0.480725378988488	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48880_length_80_cov_130.000000	0.65	65	6.1875	0.856577857697687	80	C	Bacillus swezeyi (taxid 1925020)	80	1925020	Bacillus
NODE_48881_length_80_cov_127.333333	0.35	35	0.9125	0.281601443825655	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48882_length_80_cov_124.000000	0.4	40	5.6	0.819543935541869	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48883_length_80_cov_122.333333	0.3875	38.75	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48884_length_80_cov_115.000000	0.2625	26.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48885_length_80_cov_101.000000	0.4875	48.75	0	0	80	U	unclassified (taxid 0)	80	0	Unclassified
NODE_48886_length_80_cov_99.333333	0.4375	43.75	2.2	0.505149978319906	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48887_length_80_cov_97.000000	0.275	27.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48888_length_80_cov_94.000000	0.6125	61.25	0	0	80	C	Reyranella sp. (taxid 1929291)	80	1929291	Reyranella
NODE_48889_length_80_cov_93.000000	0.6625	66.25	289.5625	2.46323956352716	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48890_length_80_cov_93.000000	0.4625	46.25	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48891_length_80_cov_88.333333	0.6875	68.75	33.6125	1.53923296875363	80	C	Bacillus haynesii (taxid 1925021)	80	1925021	Bacillus
NODE_48892_length_80_cov_87.666667	0.375	37.5	15.125	1.20749972330731	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48893_length_80_cov_85.666667	0.6625	66.25	25.9375	1.43035728750481	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48894_length_80_cov_81.000000	0.6625	66.25	0	0	80	C	Indioceanicola profundi (taxid 2220096)	80	2220096	Other classified
NODE_48895_length_80_cov_80.333333	0.4875	48.75	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48896_length_80_cov_77.666667	0.7125	71.25	8.7625	0.989561046885357	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48897_length_80_cov_74.666667	0.4	40	0.9	0.278753600952829	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48898_length_80_cov_74.000000	0.3375	33.75	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48899_length_80_cov_71.666667	0.175	17.5	0	0	80	U	unclassified (taxid 0)	80	0	Unclassified
NODE_48900_length_80_cov_71.000000	0.7125	71.25	23.7875	1.39423272721336	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48901_length_80_cov_67.333333	0.6375	63.75	27.1125	1.44889946844369	80	C	Bacillus cereus (taxid 1396)	80	1396	Bacillus
NODE_48902_length_80_cov_61.000000	0.3	30	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48903_length_80_cov_55.333333	0.425	42.5	5.95	0.841984804590114	80	C	Gammaproteobacteria (taxid 1236)	80	1236	Other classified
NODE_48904_length_80_cov_54.333333	0.575	57.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48905_length_80_cov_53.333333	0.7	70	4.05	0.703291378118661	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48906_length_80_cov_48.000000	0.425	42.5	6.4125	0.869964706372319	80	C	Gammaproteobacteria (taxid 1236)	80	1236	Other classified
NODE_48907_length_80_cov_44.666667	0.6625	66.25	15.1375	1.20783625527448	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48908_length_80_cov_44.000000	0.675	67.5	4.7	0.755874855672491	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48909_length_80_cov_42.666667	0.4125	41.25	0	0	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48910_length_80_cov_41.666667	0.6125	61.25	7.7875	0.94386533802788	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48911_length_80_cov_40.000000	0.275	27.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48912_length_80_cov_40.000000	0.675	67.5	11.6625	1.10251945836834	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48913_length_80_cov_38.666667	0.65	65	8.075	0.95784663370815	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48914_length_80_cov_35.666667	0.6375	63.75	2.075	0.487845120111436	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48915_length_80_cov_33.333333	0.275	27.5	0	0	80	C	Bacillus (taxid 1386)	80	1386	Bacillus
NODE_48916_length_80_cov_32.333333	0.4875	48.75	0	0	80	C	Bacillota (taxid 1239)	80	1239	Other classified
NODE_48917_length_80_cov_31.000000	0.7125	71.25	5.7875	0.831709842596903	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48918_length_80_cov_25.666667	0.4	40	0	0	80	C	Bacillus paralicheniformis (taxid 1648923)	80	1648923	Bacillus
NODE_48919_length_80_cov_25.666667	0.4875	48.75	9.8125	1.03392612047287	80	C	Bacteria (taxid 2)	80	2	Other classified
NODE_48920_length_80_cov_25.666667	0.5	50	2.5125	0.545616332913136	80	C	Caryophanales (taxid 1385)	80	1385	Other classified
NODE_48921_length_79_cov_43955.000000	0.5316	53.16	0	0	79	C	Bacilli (taxid 91061)	79	91061	Other classified
NODE_48922_length_79_cov_41758.000000	0.6709	67.09	21.9241	1.36029229427853	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48923_length_79_cov_41578.500000	0.5696	56.96	61.1013	1.79310069159231	79	C	Bacilli (taxid 91061)	79	91061	Other classified
NODE_48924_length_79_cov_40379.500000	0.6076	60.76	4.6709	0.753651989054452	79	C	Bacteria (taxid 2)	79	2	Other classified
NODE_48925_length_79_cov_30512.000000	0.519	51.9	34.5443	1.55076996576834	79	C	Bacteria (taxid 2)	79	2	Other classified
NODE_48926_length_79_cov_25173.500000	0.5823	58.23	3.1646	0.619573294786003	79	C	Bacteria (taxid 2)	79	2	Other classified
NODE_48927_length_79_cov_18379.500000	0.5063	50.63	38.1392	1.59261194449173	79	C	Bacteria (taxid 2)	79	2	Other classified
NODE_48928_length_79_cov_16191.500000	0.5063	50.63	2.6456	0.561769015574392	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48929_length_79_cov_14970.500000	0.5063	50.63	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48930_length_79_cov_13595.500000	0.6962	69.62	150.2658	2.17974074857697	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48931_length_79_cov_13435.500000	0.6962	69.62	28.7089	1.47288657193917	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48932_length_79_cov_13222.500000	0.7089	70.89	13.8354	1.17129926049114	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48933_length_79_cov_12891.000000	0.4051	40.51	0.7595	0.245389271171211	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48934_length_79_cov_12871.500000	0.7089	70.89	12.8481	1.14139019100912	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48935_length_79_cov_12690.500000	0.7215	72.15	17.7215	1.27234064224529	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48936_length_79_cov_12264.500000	0.519	51.9	3.9873	0.697865493028046	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48937_length_79_cov_10994.000000	0.519	51.9	0.9747	0.295501126169623	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48938_length_79_cov_10754.500000	0.6962	69.62	25.7595	1.42747799439961	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48939_length_79_cov_10564.000000	0.6962	69.62	12.7848	1.13940046942427	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48940_length_79_cov_9415.000000	0.6456	64.56	10.5696	1.0633183441898	79	C	Bacillus cereus (taxid 1396)	79	1396	Bacillus
NODE_48941_length_79_cov_9230.000000	0.6456	64.56	19.5949	1.31375968754985	79	C	Bacillus cereus (taxid 1396)	79	1396	Bacillus
NODE_48942_length_79_cov_9145.000000	0.7089	70.89	21.9114	1.36005162754374	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48943_length_79_cov_8927.000000	0.6076	60.76	8.1519	0.961511266072478	79	C	Bacteria (taxid 2)	79	2	Other classified
NODE_48944_length_79_cov_8610.500000	0.6329	63.29	187.1899	2.27459631148246	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48945_length_79_cov_6405.000000	0.5949	59.49	2.2278	0.508906617255954	79	C	Bacteria (taxid 2)	79	2	Other classified
NODE_48946_length_79_cov_6238.000000	0.6456	64.56	3.4684	0.650152043140335	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48947_length_79_cov_6066.500000	0.3671	36.71	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48948_length_79_cov_5743.500000	0.6582	65.82	21.1139	1.3446653413628	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48949_length_79_cov_5742.000000	0.6582	65.82	9.3671	1.0156572877164	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48950_length_79_cov_5663.500000	0.6582	65.82	9.0886	1.00383090315864	79	C	Bacillus swezeyi (taxid 1925020)	79	1925020	Bacillus
NODE_48951_length_79_cov_5404.000000	0.6709	67.09	41.2532	1.62585960534998	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48952_length_79_cov_5352.000000	0.6835	68.35	6.7215	0.887701675781762	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48953_length_79_cov_5153.000000	0.4937	49.37	3	0.602059991327962	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48954_length_79_cov_4756.000000	0.3797	37.97	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48955_length_79_cov_4711.000000	0.6582	65.82	23.0127	1.38044099509139	79	C	Bacillus cereus (taxid 1396)	79	1396	Bacillus
NODE_48956_length_79_cov_4561.500000	0.3671	36.71	11.9241	1.11140030970464	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48957_length_79_cov_4408.500000	0.4304	43.04	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48958_length_79_cov_4375.500000	0.3544	35.44	3.4937	0.652604075494435	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48959_length_79_cov_4270.000000	0.4937	49.37	0.4177	0.151584339359897	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48960_length_79_cov_4257.000000	0.6582	65.82	223.7342	2.35166916828504	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48961_length_79_cov_4199.000000	0.519	51.9	0	0	79	C	Bacteria (taxid 2)	79	2	Other classified
NODE_48962_length_79_cov_4026.500000	0.6582	65.82	39.6456	1.60901353888097	79	C	Bacillus cereus (taxid 1396)	79	1396	Bacillus
NODE_48963_length_79_cov_4009.500000	0.3924	39.24	6.8861	0.896862279860313	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48964_length_79_cov_4005.000000	0.4937	49.37	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48965_length_79_cov_3914.500000	0.5949	59.49	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48966_length_79_cov_3734.000000	0.4304	43.04	12.8608	1.14178829705493	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48967_length_79_cov_3345.000000	0.4051	40.51	4.8987	0.770756309093769	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48968_length_79_cov_3319.000000	0.4557	45.57	26.962	1.44656823137621	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48969_length_79_cov_3231.000000	0.4051	40.51	1.2658	0.355221572460413	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48970_length_79_cov_2980.000000	0.5316	53.16	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48971_length_79_cov_2925.000000	0.557	55.7	8.5316	0.979165808597016	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48972_length_79_cov_2856.500000	0.3671	36.71	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48973_length_79_cov_2656.500000	0.5696	56.96	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48974_length_79_cov_2552.500000	0.3038	30.38	3.1646	0.619573294786003	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48975_length_79_cov_2505.500000	0.6076	60.76	1.5949	0.41412062604382	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48976_length_79_cov_2337.000000	0.4684	46.84	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48977_length_79_cov_2327.000000	0.9873	98.73	83.557	1.92714956622749	79	U	unclassified (taxid 0)	79	0	Unclassified
NODE_48978_length_79_cov_2290.500000	0.5063	50.63	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48979_length_79_cov_2243.000000	0.4684	46.84	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48980_length_79_cov_2096.500000	0.9873	98.73	12.7595	1.13860265256328	79	U	unclassified (taxid 0)	79	0	Unclassified
NODE_48981_length_79_cov_1972.500000	0.4304	43.04	14.6076	1.19333612619561	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48982_length_79_cov_1060.500000	0.5063	50.63	22.0633	1.36292144819949	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48983_length_79_cov_947.500000	0.4684	46.84	22.443	1.37001318755412	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48984_length_79_cov_857.000000	0.4684	46.84	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48985_length_79_cov_828.000000	0.3165	31.65	1.2405	0.350344948249062	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48986_length_79_cov_712.000000	0.5949	59.49	2.7215	0.57071802332789	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48987_length_79_cov_704.000000	0.6329	63.29	7.0127	0.903778882815467	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48988_length_79_cov_701.000000	0.519	51.9	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48989_length_79_cov_693.500000	0.3291	32.91	16.4304	1.24130735359304	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48990_length_79_cov_617.000000	0.3797	37.97	11.6456	1.10193944028439	79	C	Bacillus paralicheniformis (taxid 1648923)	79	1648923	Bacillus
NODE_48991_length_79_cov_588.500000	0.3165	31.65	10.038	1.04289038972924	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48992_length_79_cov_548.500000	0.481	48.1	1.2532	0.352799742563313	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48993_length_79_cov_495.000000	0.3924	39.24	1.8734	0.458396087426251	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48994_length_79_cov_460.000000	0.3671	36.71	0.6329	0.212959589036736	79	C	Bacillus licheniformis (taxid 1402)	79	1402	Bacillus
NODE_48995_length_79_cov_460.000000	0.443	44.3	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48996_length_79_cov_452.500000	0.4177	41.77	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
NODE_48997_length_79_cov_442.000000	0.4177	41.77	0	0	79	C	Bacillus (taxid 1386)	79	1386	Bacillus
